objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
588848899934127580,756,44,3,756,1500,6,229.04550195,-0.12414198,22.949718,21.955566,21.140087,21.004484,20.359545,0.337333,0.062902,0.047732,0.062983,0.137322
588848899934127581,756,44,3,756,1501,6,229.04749941,-0.12241026,22.930189,21.528751,21.243652,21.105028,21.060102,0.330565,0.044494,0.051827,0.068565,0.246791
588848899934127592,756,44,3,756,1512,6,229.04696,-0.07801473,21.327353,20.222359,19.724447,19.583502,19.36714,0.093602,0.018599,0.016965,0.021781,0.060899
588848899934127594,756,44,3,756,1514,6,229.0470471,-0.11162858,21.33251,20.160738,19.59721,19.35457,19.297756,0.091529,0.017012,0.015076,0.017204,0.056063
588848899934127595,756,44,3,756,1515,6,229.04962521,-0.11251641,23.625944,23.059626,21.58519,20.106838,19.494999,0.583739,0.165918,0.073128,0.031701,0.069736
588848899934127596,756,44,3,756,1516,3,229.0486954,-0.11086083,23.517612,21.592125,21.056938,20.762787,20.669174,0.593629,0.053207,0.051319,0.060005,0.212244
588848899934127597,756,44,3,756,1517,6,229.04868854,-0.10869253,23.788849,22.140265,21.59584,21.524767,21.070917,0.6569,0.077274,0.07432,0.105772,0.273092
588848899934127598,756,44,3,756,1518,6,229.04916375,-0.11163817,23.940039,22.983955,22.303263,21.999289,21.2745,0.668688,0.147915,0.12861,0.149652,0.296848
588848899934127599,756,44,3,756,1519,6,229.04955582,-0.10969836,23.868206,22.764288,22.258921,22.203093,22.28068,0.68425,0.131325,0.132936,0.193804,0.631032
588848899934127600,756,44,3,756,1520,6,229.04748468,-0.11277107,24.340185,23.006712,23.546175,22.496592,22.00526,0.829519,0.160329,0.384621,0.247481,0.537222
588848899934127603,756,44,3,756,1523,6,229.04786927,-0.11481938,21.893122,20.807705,20.477736,20.357805,20.421907,0.142167,0.026486,0.029246,0.036717,0.144879
588848899934127610,756,44,3,756,1530,6,229.04787141,-0.13757354,22.792053,21.71912,21.28541,21.15682,21.199419,0.31795,0.055219,0.057363,0.077537,0.306945
588848899934127612,756,44,3,756,1532,6,229.04687686,-0.1373656,24.418953,23.493418,22.640646,22.165424,22.107462,0.824014,0.238537,0.182124,0.184385,0.56975
588848899934127619,756,44,3,756,1539,6,229.04949772,-0.08093345,21.524864,20.457449,19.975302,19.761961,19.770327,0.106475,0.020644,0.01952,0.023117,0.083039
588848899934127628,756,44,3,756,1548,6,229.04964836,-0.13326048,22.248013,19.380213,17.91374,17.051929,16.543917,0.188946,0.010707,6.094005E-3,5.255817E-3,8.724378E-3
588848899934127631,756,44,3,756,1551,3,229.05060333,-0.13273965,23.685709,21.934937,21.700176,21.206684,22.470116,0.816684,0.08766,0.111273,0.1152,0.943745
588848899934127648,756,44,3,756,1568,6,229.05154156,-0.12916378,21.53474,20.562159,20.206072,20.073893,20.020523,0.106103,0.022068,0.023003,0.029314,0.103208
588848899934127649,756,44,3,756,1569,6,229.05033087,-0.1306006,24.520088,22.606876,22.259996,21.69091,21.791719,0.828567,0.107472,0.122961,0.113757,0.434297
588848899934127650,756,44,3,756,1570,6,229.05144947,-0.13068637,23.84573,22.79269,22.293631,22.091484,22.223524,0.627195,0.125344,0.126505,0.160864,0.558763
588848899934127657,756,44,3,756,1577,6,229.05494848,-0.10815679,23.83411,22.638655,21.195236,19.417057,18.406042,0.626836,0.11004,0.050135,0.017929,0.02781
588848899934127658,756,44,3,756,1578,6,229.05637602,-0.10821142,21.797161,20.639458,20.277983,20.142141,20.079546,0.132302,0.023427,0.024395,0.032127,0.108188
588848899934127659,756,44,3,756,1579,6,229.05342716,-0.10742495,21.8391,20.732174,20.372122,20.258427,20.235472,0.148822,0.026532,0.028174,0.037224,0.137512
588848899934127660,756,44,3,756,1580,6,229.05116242,-0.10640653,22.13615,21.18302,20.74655,20.684139,20.391066,0.179896,0.035551,0.036143,0.050383,0.148051
588848899934127661,756,44,3,756,1581,6,229.05764094,-0.10739898,22.338326,21.351915,20.884325,20.858042,20.695736,0.207509,0.039341,0.039365,0.05636,0.185465
588848899934127662,756,44,3,756,1582,6,229.05177405,-0.10776034,22.284811,21.362467,21.023376,20.942234,20.787792,0.196374,0.03935,0.043573,0.05964,0.19774
588848899934127663,756,44,3,756,1583,6,229.05339883,-0.10877477,24.055099,22.12142,21.5811,21.318872,21.713259,0.721911,0.073342,0.070722,0.084453,0.422972
588848899934127670,756,44,3,756,1590,6,229.05460737,-0.1114271,21.41013,20.295177,19.774265,19.582794,19.615131,0.099116,0.018774,0.017302,0.020762,0.075604
588848899934127671,756,44,3,756,1591,6,229.05355145,-0.11232977,21.666878,20.749483,20.420471,20.307339,20.321024,0.11839,0.025165,0.027111,0.035341,0.132813
588848899934127672,756,44,3,756,1592,6,229.05266151,-0.1118257,22.307514,21.456327,21.237858,20.871782,20.460495,0.201419,0.042503,0.052093,0.056324,0.14993
588848899934127673,756,44,3,756,1593,6,229.05529588,-0.11076841,25.281498,23.127966,22.389696,22.37092,22.108061,0.662448,0.166062,0.138524,0.204926,0.527721
588848899934127675,756,44,3,756,1595,6,229.05394412,-0.12682029,20.523903,19.098486,18.490108,18.22838,18.105181,0.04991,9.187179E-3,7.889157E-3,8.583437E-3,0.022644
588848899934127676,756,44,3,756,1596,3,229.05482497,-0.1257891,23.949823,22.324469,21.2871,20.910345,20.482141,0.919489,0.117188,0.074481,0.083054,0.222366
588848899934127681,756,44,3,756,1601,6,229.05395992,-0.09226972,21.796665,20.650705,20.265335,20.136456,20.08201,0.133964,0.024124,0.026521,0.031201,0.10942
588848899934127698,756,44,3,756,1618,6,229.05693251,-0.09737519,21.750446,20.802879,20.477064,20.294592,20.503357,0.1283,0.026358,0.028486,0.035255,0.156251
588848899934127699,756,44,3,756,1619,6,229.05691458,-0.09564745,23.188915,21.893089,21.571224,21.439775,21.317558,0.410703,0.059922,0.068588,0.091268,0.303374
588848899934127700,756,44,3,756,1620,3,229.05601986,-0.09759676,24.380394,23.018805,21.207216,20.933769,20.353951,1.746711,0.346385,0.110013,0.134398,0.314859
588848899934127856,756,44,3,756,1776,6,228.97639669,-0.09014131,25.708897,21.883373,20.320517,19.236786,18.70083,0.509885,0.059597,0.025227,0.016618,0.035842
588848899934127886,756,44,3,756,1806,6,229.04550235,-0.12116146,24.439074,21.762392,20.303671,19.565859,19.087105,0.809415,0.054983,0.025221,0.020441,0.048537
588848899934127887,756,44,3,756,1807,3,229.04369142,-0.12073697,22.940601,21.402626,20.945688,21.066065,21.48867,0.452408,0.052804,0.054125,0.092181,0.500348
588848899934127888,756,44,3,756,1808,6,229.04554903,-0.11964522,23.570122,22.220106,21.85535,21.581625,22.195709,0.567273,0.082119,0.092382,0.110267,0.588449
588848899934127889,756,44,3,756,1809,6,229.04361235,-0.1220453,24.001945,22.388502,22.022449,21.713516,21.638271,0.690757,0.089779,0.100428,0.115991,0.39229
588848899934127890,756,44,3,756,1810,6,229.04355331,-0.11878699,24.079239,23.140085,22.551769,22.609013,22.615173,0.719632,0.16781,0.158445,0.251528,0.631261
588848899934127897,756,44,3,756,1817,6,229.05242522,-0.11495852,24.007391,22.043468,20.463284,19.847364,19.480452,0.692079,0.067964,0.028665,0.025087,0.065722
588848899934127935,756,44,3,756,1855,6,229.05816036,-0.11026416,23.561447,22.345013,21.803734,21.589186,21.707869,0.627224,0.100712,0.098941,0.125369,0.498464
588848899934127936,756,44,3,756,1856,6,229.05814064,-0.11237723,24.338396,23.084917,22.549898,22.230145,23.00886,0.823937,0.170606,0.168733,0.194398,0.685726
588848899934127937,756,44,3,756,1857,3,229.05789038,-0.11133042,23.144444,23.040321,23.743263,22.956945,22.467428,0.452713,0.17708,0.483024,0.393063,0.726282
588848899934128010,756,44,3,756,1930,6,228.96790491,-0.11054176,21.99094,20.973532,20.640018,20.543816,20.187361,0.156452,0.029589,0.03189,0.043103,0.118464
588848899934128013,756,44,3,756,1933,6,228.96963877,-0.09285501,22.523088,22.066107,21.461309,21.325428,21.659899,0.243875,0.069366,0.062082,0.083581,0.392765
588848899934128024,756,44,3,756,1944,3,228.97316907,-0.12695782,22.329098,21.469839,21.137798,21.088326,21.187206,0.203698,0.042594,0.047072,0.067605,0.275201
588848899934128025,756,44,3,756,1945,6,228.9729233,-0.12938806,22.937157,22.180525,21.722486,21.402103,21.044401,0.347599,0.078405,0.080344,0.093472,0.259978
588848899934128026,756,44,3,756,1946,6,228.97403546,-0.12984937,25.514219,22.921272,22.322565,22.251516,21.951378,0.590899,0.139348,0.128247,0.185482,0.483795
588848899934128027,756,44,3,756,1947,6,228.97239157,-0.12839312,24.945576,23.160549,22.683685,22.805634,23.054186,0.914757,0.201148,0.209486,0.356397,0.765337
588848899934128031,756,44,3,756,1951,3,228.97388681,-0.09060743,22.193504,21.112276,20.76453,20.499001,20.417953,0.190729,0.033661,0.036101,0.042786,0.149553
588848899934128032,756,44,3,756,1952,6,228.97399518,-0.10513313,22.467501,21.372633,21.034882,20.979143,20.936337,0.235075,0.040451,0.044303,0.062983,0.225732
588848899934128034,756,44,3,756,1954,6,228.9760458,-0.12752868,22.561981,21.790571,21.324131,21.20085,20.947268,0.24817,0.054966,0.054949,0.074603,0.224576
588848899934128035,756,44,3,756,1955,6,228.97737703,-0.12707848,23.163088,21.756557,21.486572,21.446594,21.712301,0.407817,0.053909,0.063619,0.093202,0.414748
588848899934128036,756,44,3,756,1956,6,228.97535929,-0.12835371,23.883236,22.079782,21.502304,21.578821,21.460957,0.647591,0.069579,0.064137,0.104264,0.345223
588848899934128038,756,44,3,756,1958,6,228.97746014,-0.11218006,22.520733,21.546724,21.074663,21.081326,21.235348,0.240523,0.045511,0.044982,0.067413,0.288662
588848899934128039,756,44,3,756,1959,6,228.97810877,-0.11080512,23.692379,23.011415,22.78635,22.118521,21.814255,0.599262,0.15517,0.198272,0.171572,0.453231
588848899934128051,756,44,3,756,1971,3,228.98346496,-0.08100599,22.155617,21.32045,20.903236,20.703627,20.802393,0.195644,0.041627,0.043119,0.054666,0.226109
588848899934128052,756,44,3,756,1972,6,228.98321822,-0.08246433,22.947319,21.416561,21.137665,21.163065,20.842628,0.362758,0.043106,0.049754,0.076632,0.220712
588848899934128053,756,44,3,756,1973,6,228.98312406,-0.07985289,23.851933,22.131588,21.584766,21.302675,21.083971,0.729059,0.082117,0.078369,0.093883,0.294203
588848899934128054,756,44,3,756,1974,3,228.98204925,-0.07887698,23.373972,22.329872,21.558167,21.51343,21.335068,0.669157,0.121122,0.095554,0.143896,0.462174
588848899934128055,756,44,3,756,1975,3,228.980877,-0.07883863,23.289061,22.511986,21.751196,21.793016,22.41103,0.583281,0.130439,0.105219,0.169387,0.824735
588848899934128056,756,44,3,756,1976,6,228.98162102,-0.07944064,23.857149,22.686607,22.605963,22.526987,22.567091,0.653036,0.115713,0.165956,0.235557,0.623583
588848899934128057,756,44,3,756,1977,6,228.98013278,-0.07942954,24.166117,23.199085,22.737494,22.397066,21.939215,0.744275,0.177543,0.185191,0.210591,0.474703
588848899934128058,756,44,3,756,1978,6,228.9805668,-0.08063669,25.203062,23.684954,22.750933,23.262491,23.654966,0.701885,0.262774,0.187134,0.418417,0.489473
588848899934128063,756,44,3,756,1983,6,228.9858896,-0.14032248,22.491772,21.401403,21.219416,21.014935,21.145452,0.233548,0.04035,0.050516,0.063422,0.264224
588848899934128064,756,44,3,756,1984,6,228.9848181,-0.14004723,22.969538,21.728752,21.328646,21.302099,21.173676,0.34512,0.052562,0.055339,0.081186,0.27285
588848899934128065,756,44,3,756,1985,6,228.98465842,-0.14202549,23.279585,22.249905,21.826172,21.70116,21.462862,0.446646,0.081698,0.086352,0.118478,0.353154
588848899934128066,756,44,3,756,1986,6,228.98455718,-0.13922957,22.963331,23.031456,22.705372,22.358849,21.344164,0.343242,0.152998,0.179162,0.202915,0.311209
588848899934128077,756,44,3,756,1997,6,228.99016556,-0.13542963,22.583063,21.308535,21.108797,20.832916,20.898764,0.251619,0.037801,0.046062,0.054345,0.21781
588848899934128078,756,44,3,756,1998,6,228.98427798,-0.13417014,22.539564,21.421926,20.964058,20.967129,20.715443,0.250619,0.042576,0.042485,0.063803,0.195936
588848899934128079,756,44,3,756,1999,6,228.98996546,-0.13708455,22.194719,21.48539,21.195204,21.097916,21.667078,0.181745,0.043112,0.049406,0.06822,0.39749
588848899934128080,756,44,3,756,2000,6,228.9874683,-0.13550606,22.780497,21.903797,21.599741,21.625706,21.68152,0.29533,0.060642,0.069941,0.107937,0.405702
588848899934128081,756,44,3,756,2001,3,228.98827858,-0.13544985,23.809689,21.760214,21.46702,21.286926,21.224997,0.788793,0.066198,0.077554,0.102273,0.367048
588848899934128082,756,44,3,756,2002,6,228.98801655,-0.13609341,22.828587,22.114981,21.957014,21.789509,22.48745,0.306702,0.072243,0.094961,0.124416,0.608858
588848899934128083,756,44,3,756,2003,6,228.98631631,-0.13455162,22.963449,22.524208,21.940092,22.047297,21.491131,0.366258,0.107923,0.100224,0.170167,0.384861
588848899934128084,756,44,3,756,2004,3,228.98738327,-0.13729745,23.833668,23.774187,22.892107,22.245863,21.973717,0.628836,0.278424,0.210423,0.185142,0.488917
588848899934128085,756,44,3,756,2005,6,228.98548415,-0.13409592,24.775019,23.020144,22.821058,22.125154,21.25416,0.915859,0.175987,0.231602,0.197331,0.351508
588848899934128092,756,44,3,756,2012,3,228.9918694,-0.14284438,25.192713,23.245813,21.849815,20.960182,20.198458,0.779302,0.203716,0.096447,0.068652,0.135526
588848899934128118,756,44,3,756,2038,6,229.00143717,-0.06931781,22.422667,22.000751,21.69416,21.667257,21.463186,0.234871,0.069193,0.080037,0.118647,0.364328
588848899934128119,756,44,3,756,2039,3,229.00052586,-0.06965079,24.00543,22.841091,22.155685,22.020071,22.532454,0.919571,0.1726,0.14863,0.204966,0.850123
588848899934128120,756,44,3,756,2040,6,229.00173216,-0.07052898,24.456894,25.189911,25.41577,24.619953,20.550436,0.826662,0.516825,0.538711,0.651104,0.165931
588848899934128176,756,44,3,756,2096,6,229.0171579,-0.07412685,22.431801,21.46917,21.066032,20.96767,21.062614,0.231744,0.04404,0.046224,0.063153,0.257593
588848899934128177,756,44,3,756,2097,6,229.0174721,-0.07557052,23.820127,23.041679,22.577438,22.317196,22.840082,0.663468,0.163794,0.170459,0.20726,0.681981
588848899934128179,756,44,3,756,2099,6,229.01805093,-0.14870172,22.592165,21.698679,21.348188,21.545727,21.022644,0.254686,0.051132,0.056859,0.10059,0.242794
588848899934128180,756,44,3,756,2100,6,229.01735187,-0.14857073,22.888868,21.545563,21.191813,21.103168,21.190964,0.355741,0.049536,0.054149,0.075512,0.306944
588848899934128186,756,44,3,756,2106,6,229.01847351,-0.14342858,22.214283,21.719206,21.221327,21.18775,20.876488,0.192603,0.053871,0.052648,0.076888,0.223083
588848899934128187,756,44,3,756,2107,3,229.01697664,-0.14406841,23.883234,22.339998,22.03693,21.433367,20.773516,0.817697,0.107122,0.128461,0.116853,0.254237
588848899934128188,756,44,3,756,2108,6,229.01942437,-0.14182825,22.30249,21.350208,21.011814,20.82082,20.779774,0.198464,0.039028,0.042766,0.053834,0.19737
588848899934128209,756,44,3,756,2129,6,229.0318434,-0.07525376,22.477617,21.513405,21.189442,21.134876,21.241848,0.234257,0.044552,0.049793,0.070472,0.289918
588848899934128210,756,44,3,756,2130,6,229.03113285,-0.07691926,23.085051,21.935017,21.579693,21.497414,21.667793,0.404103,0.065351,0.072806,0.102534,0.427775
588848899934128212,756,44,3,756,2132,3,229.03233801,-0.06774326,20.919918,20.009272,19.330278,18.993834,18.933647,0.10729,0.021938,0.01852,0.021189,0.07572
588848899934128213,756,44,3,756,2133,6,229.03255792,-0.06960599,22.3524,21.453297,21.241587,21.094542,21.004761,0.213645,0.043032,0.052652,0.069064,0.241589
588848899934128232,756,44,3,756,2152,6,229.03741908,-0.14281019,22.463001,21.317856,20.950163,20.802814,20.557573,0.236551,0.03942,0.042312,0.05549,0.171365
588848899934128233,756,44,3,756,2153,6,229.0404251,-0.13993075,22.619087,21.553606,21.137985,21.16544,20.875006,0.260361,0.045565,0.047453,0.072151,0.213879
588848899934128234,756,44,3,756,2154,6,229.03942755,-0.14071588,22.183369,21.58721,21.17725,21.104755,21.444971,0.180532,0.046947,0.049126,0.068381,0.339656
588848899934128236,756,44,3,756,2156,6,229.03796187,-0.14341742,23.722721,22.125513,21.450737,21.413534,20.762594,0.594314,0.072792,0.061972,0.089259,0.194616
588848899934128237,756,44,3,756,2157,6,229.03851084,-0.14028205,23.262928,21.678957,21.280684,21.416939,21.515377,0.56456,0.064308,0.069518,0.120303,0.489589
588848899934128238,756,44,3,756,2158,6,229.03919998,-0.14255396,22.919973,21.909981,21.493572,21.431839,21.789377,0.359503,0.065371,0.069362,0.099736,0.485974
588848899934128240,756,44,3,756,2160,6,229.03890488,-0.13934797,24.366421,22.399555,22.022984,22.04718,22.392817,0.779006,0.09154,0.101193,0.156591,0.605651
588848899934128241,756,44,3,756,2161,6,229.03978765,-0.14377749,23.499369,22.591715,22.26951,22.070202,22.264843,0.51581,0.106149,0.123854,0.158172,0.565723
588848899934128252,756,44,3,756,2172,6,229.04544527,-0.08834965,22.332712,21.303711,20.956621,21.011677,20.675447,0.2056,0.037813,0.041135,0.063323,0.179351
588848899934128253,756,44,3,756,2173,6,229.04856548,-0.09460177,22.506754,21.759912,21.394737,21.284027,21.035648,0.240037,0.05456,0.059766,0.081119,0.245062
588848899934128262,756,44,3,756,2182,6,229.04944574,-0.08613596,22.124376,21.266838,20.806873,20.645863,20.532415,0.206031,0.042729,0.043236,0.0567,0.197163
588848899934128263,756,44,3,756,2183,3,229.04862764,-0.08670892,25.244123,23.778727,22.177465,22.193884,21.400581,0.838678,0.340701,0.140971,0.224518,0.40879
588848899934128272,756,44,3,756,2192,6,229.05471739,-0.10252222,22.375587,21.735926,21.27301,21.057093,21.234339,0.22053,0.054952,0.055868,0.069032,0.301239
588848899934128273,756,44,3,756,2193,6,229.05522645,-0.10336488,23.175055,21.752831,21.27215,21.352011,21.887686,0.418478,0.055414,0.055499,0.088526,0.486017
588848899934128274,756,44,3,756,2194,6,229.05409197,-0.10244786,24.734341,24.960625,22.901499,21.616467,20.757439,0.79765,0.502766,0.215819,0.106943,0.192405
588848899934128275,756,44,3,756,2195,6,229.05516559,-0.10503218,23.308374,22.498354,22.048412,21.757233,22.510761,0.453596,0.099112,0.103806,0.121562,0.621393
588848899934128276,756,44,3,756,2196,6,229.0545852,-0.10081176,23.508451,22.381147,22.041819,21.905802,21.252663,0.521258,0.089254,0.102578,0.137363,0.294082
588848899934128277,756,44,3,756,2197,6,229.05329098,-0.10214278,23.508259,22.628984,22.087887,21.899366,21.494057,0.512843,0.109581,0.106864,0.136414,0.354749
588848899934128577,756,44,3,756,2497,3,228.96893536,-0.10650963,23.51614,22.546169,21.875387,21.82233,22.941256,0.67292,0.13165,0.115989,0.173682,0.876375
588848899934128582,756,44,3,756,2502,6,228.97017879,-0.10506724,24.343788,22.852411,22.445406,22.260441,22.681404,0.776872,0.131985,0.143853,0.187317,0.63469
588848899934128584,756,44,3,756,2504,6,228.9712895,-0.11306677,23.064854,21.91445,21.718744,21.697342,21.294449,0.374852,0.061808,0.07829,0.11726,0.303731
588848899934128594,756,44,3,756,2514,6,228.97249256,-0.11827319,24.598516,22.925335,22.332111,22.184744,21.88571,0.817401,0.140234,0.13012,0.175468,0.458423
588848899934128595,756,44,3,756,2515,6,228.97276563,-0.10212418,23.05076,22.78702,22.624039,22.8535,22.8503,0.368707,0.125581,0.167969,0.305644,0.641087
588848899934128596,756,44,3,756,2516,3,228.97285973,-0.09750714,22.527651,21.413496,21.093431,20.813633,20.901684,0.314997,0.052274,0.060146,0.072418,0.296728
